CurrentUTCTimeInMS=1615076834
MAC Address,Millis,Current Speed,Current Latitude,Current Longitude,Current Altitude,Satellites In View,Current Temperature,Current Pressure,Millivolts,Acceleration X,Acceleration Y,Acceleration Z,Annotation
74:4D:BD:88:D2:98,0,0.0,0,0,0,0,0,0,0,0,0,0,start_line
74:4D:BD:88:D2:98,100,0.1733194143558244,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,200,0.3466388287116488,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,300,0.5199582430674732,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,400,0.6932776574232976,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,500,0.866597071779122,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,600,1.0399164861349464,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,700,1.2132359004907707,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,800,1.386555314846595,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,900,1.5598747292024193,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,1000,1.7331941435582436,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,1100,1.906513557914068,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,1200,2.0798329722698923,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,1300,2.253152386625717,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,1400,2.4264718009815414,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,1500,2.599791215337366,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,1600,2.7731106296931904,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,1700,2.946430044049015,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,1800,3.1197494584048395,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,1900,3.293068872760664,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,2000,3.4663882871164886,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,2100,3.639707701472313,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,2200,3.8130271158281377,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,2300,3.9863465301839622,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,2400,4.159665944539786,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D2:98,2500,4.332985358895611,0,0,0,0,0,0,0,0,0,0,
