CurrentUTCTimeInMS=1615076834
MAC Address,Millis,Current Speed,Current Latitude,Current Longitude,Current Altitude,Satellites In View,Current Temperature,Current Pressure,Millivolts,Acceleration X,Acceleration Y,Acceleration Z,Annotation
74:4D:BD:88:CF:04,0,0.0,0,0,0,0,0,0,0,0,0,0,start_line
74:4D:BD:88:CF:04,100,0.19242774360338014,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,200,0.38485548720676027,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,300,0.5772832308101404,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,400,0.7697109744135205,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,500,0.9621387180169007,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,600,1.1545664616202809,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,700,1.346994205223661,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,800,1.539421948827041,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,900,1.7318496924304212,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,1000,1.9242774360338013,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,1100,2.1167051796371816,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,1200,2.3091329232405617,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,1300,2.501560666843942,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,1400,2.693988410447322,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,1500,2.886416154050702,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,1600,3.078843897654082,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,1700,3.2712716412574623,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,1800,3.4636993848608424,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,1900,3.6561271284642225,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,2000,3.8485548720676026,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,2100,4.040982615670983,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,2200,4.233410359274363,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,2300,4.425838102877743,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,2400,4.6182658464811235,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,2500,4.810693590084504,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,2600,5.003121333687884,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,2700,5.195549077291264,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,2800,5.387976820894644,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,2900,5.580404564498024,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,3000,5.772832308101404,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,3100,5.965260051704784,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,3200,6.157687795308164,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,3300,6.3501155389115445,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,3400,6.542543282514925,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CF:04,3500,6.734971026118305,0,0,0,0,0,0,0,0,0,0,
