CurrentUTCTimeInMS=1615076834
MAC Address,Millis,Current Speed,Current Latitude,Current Longitude,Current Altitude,Satellites In View,Current Temperature,Current Pressure,Millivolts,Acceleration X,Acceleration Y,Acceleration Z,Annotation
74:4D:BD:88:CE:C0,0,0.0,0,0,0,0,0,0,0,0,0,0,start_line
74:4D:BD:88:CE:C0,100,0.1285441281056228,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,200,0.2570882562112456,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,300,0.3856323843168684,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,400,0.5141765124224912,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,500,0.642720640528114,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,600,0.7712647686337367,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,700,0.8998088967393595,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,800,1.0283530248449824,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,900,1.1568971529506051,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,1000,1.285441281056228,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,1100,1.4139854091618507,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,1200,1.5425295372674734,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,1300,1.6710736653730962,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,1400,1.799617793478719,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,1500,1.9281619215843417,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,1600,2.0567060496899647,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,1700,2.1852501777955875,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,1800,2.3137943059012103,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,1900,2.442338434006833,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,2000,2.570882562112456,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,2100,2.6994266902180786,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,2200,2.8279708183237013,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,2300,2.956514946429324,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,2400,3.085059074534947,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,2500,3.2136032026405696,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,2600,3.3421473307461924,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,2700,3.470691458851815,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,2800,3.599235586957438,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,2900,3.7277797150630607,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,3000,3.8563238431686835,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,3100,3.9848679712743063,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,3200,4.1134120993799295,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,3300,4.241956227485552,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,3400,4.370500355591175,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,3500,4.499044483696798,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,3600,4.6275886118024205,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,3700,4.756132739908043,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,3800,4.884676868013666,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,3900,5.013220996119289,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,4000,5.141765124224912,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,4100,5.270309252330534,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,4200,5.398853380436157,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,4300,5.52739750854178,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,4400,5.655941636647403,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,4500,5.7844857647530254,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,4600,5.913029892858648,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,4700,6.041574020964271,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,4800,6.170118149069894,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,4900,6.2986622771755165,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,5000,6.427206405281139,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,5100,6.555750533386762,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,5200,6.684294661492385,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,5300,6.812838789598008,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,5400,6.94138291770363,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,5500,7.069927045809253,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,5600,7.198471173914876,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,5700,7.327015302020499,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,5800,7.455559430126121,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,5900,7.584103558231744,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,6000,7.712647686337367,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,6100,7.84119181444299,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,6200,7.9697359425486125,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,6300,8.098280070654235,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,6400,8.226824198759859,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,6500,8.355368326865483,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,6600,8.483912454971106,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,6700,8.61245658307673,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,6800,8.741000711182354,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,6900,8.869544839287977,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,7000,8.9980889673936,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,7100,9.126633095499225,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,7200,9.255177223604848,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,7300,9.383721351710472,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,7400,9.512265479816095,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,7500,9.64080960792172,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,7600,9.769353736027343,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,7700,9.897897864132966,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,7800,10.02644199223859,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,7900,10.154986120344214,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,8000,10.283530248449837,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,8100,10.412074376555461,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,8200,10.540618504661085,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,8300,10.669162632766708,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,8400,10.797706760872332,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,8500,10.926250888977956,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,8600,11.05479501708358,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,8700,11.183339145189203,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,8800,11.311883273294827,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,8900,11.44042740140045,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:CE:C0,9000,11.568971529506074,0,0,0,0,0,0,0,0,0,0,
