CurrentUTCTimeInMS=1615076834
MAC Address,Millis,Current Speed,Current Latitude,Current Longitude,Current Altitude,Satellites In View,Current Temperature,Current Pressure,Millivolts,Acceleration X,Acceleration Y,Acceleration Z,Annotation
74:4D:BD:88:D0:28,0,0.0,0,0,0,0,0,0,0,0,0,0,start_line
74:4D:BD:88:D0:28,100,0.12851488956734117,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,200,0.25702977913468233,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,300,0.38554466870202353,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,400,0.5140595582693647,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,500,0.6425744478367058,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,600,0.771089337404047,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,700,0.8996042269713881,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,800,1.0281191165387293,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,900,1.1566340061060705,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,1000,1.2851488956734116,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,1100,1.4136637852407528,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,1200,1.542178674808094,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,1300,1.670693564375435,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,1400,1.7992084539427762,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,1500,1.9277233435101173,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,1600,2.0562382330774587,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,1700,2.1847531226448,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,1800,2.313268012212141,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,1900,2.441782901779482,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,2000,2.5702977913468232,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,2100,2.6988126809141644,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,2200,2.8273275704815055,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,2300,2.9558424600488467,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,2400,3.084357349616188,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,2500,3.212872239183529,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,2600,3.34138712875087,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,2700,3.469902018318211,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,2800,3.5984169078855524,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,2900,3.7269317974528935,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,3000,3.8554466870202346,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,3100,3.9839615765875758,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,3200,4.112476466154917,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,3300,4.240991355722259,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,3400,4.3695062452896005,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,3500,4.498021134856942,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,3600,4.626536024424284,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,3700,4.755050913991625,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,3800,4.883565803558967,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,3900,5.012080693126308,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,4000,5.14059558269365,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,4100,5.269110472260992,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,4200,5.397625361828333,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,4300,5.526140251395675,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,4400,5.654655140963016,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,4500,5.783170030530358,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,4600,5.9116849200976995,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,4700,6.040199809665041,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:28,4800,6.168714699232383,0,0,0,0,0,0,0,0,0,0,
