CurrentUTCTimeInMS=1615076834
MAC Address,Millis,Current Speed,Current Latitude,Current Longitude,Current Altitude,Satellites In View,Current Temperature,Current Pressure,Millivolts,Acceleration X,Acceleration Y,Acceleration Z,Annotation
NONE,0,0.0,0,0,0,0,0,0,0,0,0,0,start_line
NONE,100,0.20222171064279762,0,0,0,0,0,0,0,0,0,0,
NONE,200,0.40444342128559524,0,0,0,0,0,0,0,0,0,0,
NONE,300,0.6066651319283929,0,0,0,0,0,0,0,0,0,0,
NONE,400,0.8088868425711905,0,0,0,0,0,0,0,0,0,0,
NONE,500,1.011108553213988,0,0,0,0,0,0,0,0,0,0,
NONE,600,1.2133302638567858,0,0,0,0,0,0,0,0,0,0,
NONE,700,1.4155519744995835,0,0,0,0,0,0,0,0,0,0,
NONE,800,1.6177736851423812,0,0,0,0,0,0,0,0,0,0,
NONE,900,1.8199953957851789,0,0,0,0,0,0,0,0,0,0,
NONE,1000,2.0222171064279766,0,0,0,0,0,0,0,0,0,0,
NONE,1100,2.2244388170707743,0,0,0,0,0,0,0,0,0,0,
NONE,1200,2.426660527713572,0,0,0,0,0,0,0,0,0,0,
NONE,1300,2.6288822383563697,0,0,0,0,0,0,0,0,0,0,
NONE,1400,2.8311039489991674,0,0,0,0,0,0,0,0,0,0,
NONE,1500,3.033325659641965,0,0,0,0,0,0,0,0,0,0,
NONE,1600,3.235547370284763,0,0,0,0,0,0,0,0,0,0,
NONE,1700,3.4377690809275605,0,0,0,0,0,0,0,0,0,0,
NONE,1800,3.639990791570358,0,0,0,0,0,0,0,0,0,0,
NONE,1900,3.842212502213156,0,0,0,0,0,0,0,0,0,0,
NONE,2000,4.044434212855953,0,0,0,0,0,0,0,0,0,0,
NONE,2100,4.246655923498751,0,0,0,0,0,0,0,0,0,0,
NONE,2200,4.448877634141549,0,0,0,0,0,0,0,0,0,0,
NONE,2300,4.651099344784346,0,0,0,0,0,0,0,0,0,0,
NONE,2400,4.853321055427144,0,0,0,0,0,0,0,0,0,0,
NONE,2500,5.055542766069942,0,0,0,0,0,0,0,0,0,0,
NONE,2600,5.257764476712739,0,0,0,0,0,0,0,0,0,0,
NONE,2700,5.459986187355537,0,0,0,0,0,0,0,0,0,0,
NONE,2800,5.662207897998335,0,0,0,0,0,0,0,0,0,0,
NONE,2900,5.8644296086411325,0,0,0,0,0,0,0,0,0,0,
NONE,3000,6.06665131928393,0,0,0,0,0,0,0,0,0,0,
NONE,3100,6.268873029926728,0,0,0,0,0,0,0,0,0,0,
NONE,3200,6.471094740569526,0,0,0,0,0,0,0,0,0,0,
NONE,3300,6.673316451212323,0,0,0,0,0,0,0,0,0,0,
NONE,3400,6.875538161855121,0,0,0,0,0,0,0,0,0,0,
NONE,3500,7.077759872497919,0,0,0,0,0,0,0,0,0,0,
NONE,3600,7.279981583140716,0,0,0,0,0,0,0,0,0,0,
NONE,3700,7.482203293783514,0,0,0,0,0,0,0,0,0,0,
NONE,3800,7.684425004426312,0,0,0,0,0,0,0,0,0,0,
NONE,3900,7.8866467150691095,0,0,0,0,0,0,0,0,0,0,
NONE,4000,8.088868425711906,0,0,0,0,0,0,0,0,0,0,
NONE,4100,8.291090136354704,0,0,0,0,0,0,0,0,0,0,
NONE,4200,8.493311846997502,0,0,0,0,0,0,0,0,0,0,
NONE,4300,8.6955335576403,0,0,0,0,0,0,0,0,0,0,
NONE,4400,8.897755268283097,0,0,0,0,0,0,0,0,0,0,
NONE,4500,9.099976978925895,0,0,0,0,0,0,0,0,0,0,
NONE,4600,9.302198689568693,0,0,0,0,0,0,0,0,0,0,
NONE,4700,9.50442040021149,0,0,0,0,0,0,0,0,0,0,
NONE,4800,9.706642110854288,0,0,0,0,0,0,0,0,0,0,
NONE,4900,9.908863821497086,0,0,0,0,0,0,0,0,0,0,
NONE,5000,10.111085532139883,0,0,0,0,0,0,0,0,0,0,
NONE,5100,10.313307242782681,0,0,0,0,0,0,0,0,0,0,
NONE,5200,10.515528953425479,0,0,0,0,0,0,0,0,0,0,
NONE,5300,10.717750664068276,0,0,0,0,0,0,0,0,0,0,
NONE,5400,10.919972374711074,0,0,0,0,0,0,0,0,0,0,
NONE,5500,11.122194085353872,0,0,0,0,0,0,0,0,0,0,
NONE,5600,11.32441579599667,0,0,0,0,0,0,0,0,0,0,
NONE,5700,11.526637506639467,0,0,0,0,0,0,0,0,0,0,
NONE,5800,11.728859217282265,0,0,0,0,0,0,0,0,0,0,
NONE,5900,11.931080927925063,0,0,0,0,0,0,0,0,0,0,
NONE,6000,12.13330263856786,0,0,0,0,0,0,0,0,0,0,
NONE,6100,12.335524349210658,0,0,0,0,0,0,0,0,0,0,
NONE,6200,12.537746059853456,0,0,0,0,0,0,0,0,0,0,
NONE,6300,12.739967770496254,0,0,0,0,0,0,0,0,0,0,
NONE,6400,12.942189481139051,0,0,0,0,0,0,0,0,0,0,
NONE,6500,13.144411191781849,0,0,0,0,0,0,0,0,0,0,
NONE,6600,13.346632902424647,0,0,0,0,0,0,0,0,0,0,
NONE,6700,13.548854613067444,0,0,0,0,0,0,0,0,0,0,
NONE,6800,13.751076323710242,0,0,0,0,0,0,0,0,0,0,
NONE,6900,13.95329803435304,0,0,0,0,0,0,0,0,0,0,
NONE,7000,14.155519744995837,0,0,0,0,0,0,0,0,0,0,
NONE,7100,14.357741455638635,0,0,0,0,0,0,0,0,0,0,
NONE,7200,14.559963166281433,0,0,0,0,0,0,0,0,0,0,
NONE,7300,14.76218487692423,0,0,0,0,0,0,0,0,0,0,
NONE,7400,14.964406587567028,0,0,0,0,0,0,0,0,0,0,
NONE,7500,15.166628298209826,0,0,0,0,0,0,0,0,0,0,
NONE,7600,15.368850008852624,0,0,0,0,0,0,0,0,0,0,
NONE,7700,15.571071719495421,0,0,0,0,0,0,0,0,0,0,
NONE,7800,15.773293430138219,0,0,0,0,0,0,0,0,0,0,
NONE,7900,15.975515140781017,0,0,0,0,0,0,0,0,0,0,
NONE,8000,16.177736851423813,0,0,0,0,0,0,0,0,0,0,
NONE,8100,16.37995856206661,0,0,0,0,0,0,0,0,0,0,
NONE,8200,16.582180272709405,0,0,0,0,0,0,0,0,0,0,
NONE,8300,16.7844019833522,0,0,0,0,0,0,0,0,0,0,
NONE,8400,16.986623693994996,0,0,0,0,0,0,0,0,0,0,
NONE,8500,17.188845404637792,0,0,0,0,0,0,0,0,0,0,
NONE,8600,17.39106711528059,0,0,0,0,0,0,0,0,0,0,
NONE,8700,17.593288825923384,0,0,0,0,0,0,0,0,0,0,
NONE,8800,17.79551053656618,0,0,0,0,0,0,0,0,0,0,
NONE,8900,17.997732247208976,0,0,0,0,0,0,0,0,0,0,
NONE,9000,18.199953957851772,0,0,0,0,0,0,0,0,0,0,
NONE,9100,18.402175668494568,0,0,0,0,0,0,0,0,0,0,
NONE,9200,18.604397379137364,0,0,0,0,0,0,0,0,0,0,
NONE,9300,18.80661908978016,0,0,0,0,0,0,0,0,0,0,
NONE,9400,19.008840800422956,0,0,0,0,0,0,0,0,0,0,
NONE,9500,19.21106251106575,0,0,0,0,0,0,0,0,0,0,
NONE,9600,19.413284221708548,0,0,0,0,0,0,0,0,0,0,
NONE,9700,19.615505932351343,0,0,0,0,0,0,0,0,0,0,
NONE,9800,19.81772764299414,0,0,0,0,0,0,0,0,0,0,
NONE,9900,20.019949353636935,0,0,0,0,0,0,0,0,0,0,
NONE,10000,20.22217106427973,0,0,0,0,0,0,0,0,0,0,
NONE,10100,20.424392774922527,0,0,0,0,0,0,0,0,0,0,
NONE,10200,20.626614485565323,0,0,0,0,0,0,0,0,0,0,
NONE,10300,20.82883619620812,0,0,0,0,0,0,0,0,0,0,
NONE,10400,21.031057906850915,0,0,0,0,0,0,0,0,0,0,
NONE,10500,21.23327961749371,0,0,0,0,0,0,0,0,0,0,
NONE,10600,21.435501328136507,0,0,0,0,0,0,0,0,0,0,
NONE,10700,21.637723038779303,0,0,0,0,0,0,0,0,0,0,
NONE,10800,21.8399447494221,0,0,0,0,0,0,0,0,0,0,
NONE,10900,22.042166460064895,0,0,0,0,0,0,0,0,0,0,
NONE,11000,22.24438817070769,0,0,0,0,0,0,0,0,0,0,
NONE,11100,22.446609881350486,0,0,0,0,0,0,0,0,0,0,
NONE,11200,22.648831591993282,0,0,0,0,0,0,0,0,0,0,
NONE,11300,22.85105330263608,0,0,0,0,0,0,0,0,0,0,
NONE,11400,23.053275013278874,0,0,0,0,0,0,0,0,0,0,
NONE,11500,23.25549672392167,0,0,0,0,0,0,0,0,0,0,
NONE,11600,23.457718434564466,0,0,0,0,0,0,0,0,0,0,
NONE,11700,23.659940145207262,0,0,0,0,0,0,0,0,0,0,
NONE,11800,23.862161855850058,0,0,0,0,0,0,0,0,0,0,
NONE,11900,24.064383566492854,0,0,0,0,0,0,0,0,0,0,
NONE,12000,24.26660527713565,0,0,0,0,0,0,0,0,0,0,
NONE,12100,24.468826987778446,0,0,0,0,0,0,0,0,0,0,
NONE,12200,24.67104869842124,0,0,0,0,0,0,0,0,0,0,
NONE,12300,24.873270409064038,0,0,0,0,0,0,0,0,0,0,
NONE,12400,25.075492119706833,0,0,0,0,0,0,0,0,0,0,
NONE,12500,25.27771383034963,0,0,0,0,0,0,0,0,0,0,
NONE,12600,25.479935540992425,0,0,0,0,0,0,0,0,0,0,
NONE,12700,25.68215725163522,0,0,0,0,0,0,0,0,0,0,
NONE,12800,25.884378962278017,0,0,0,0,0,0,0,0,0,0,
NONE,12900,26.086600672920813,0,0,0,0,0,0,0,0,0,0,
