CurrentUTCTimeInMS=1615076834
MAC Address,Millis,Current Speed,Current Latitude,Current Longitude,Current Altitude,Satellites In View,Current Temperature,Current Pressure,Millivolts,Acceleration X,Acceleration Y,Acceleration Z,Annotation
74:4D:BD:88:D0:24,0,0.0,0,0,0,0,0,0,0,0,0,0,start_line
74:4D:BD:88:D0:24,100,0.1430708293057136,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,200,0.2861416586114272,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,300,0.42921248791714084,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,400,0.5722833172228544,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,500,0.715354146528568,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,600,0.8584249758342816,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,700,1.0014958051399951,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,800,1.1445666344457088,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,900,1.2876374637514225,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,1000,1.4307082930571362,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,1100,1.57377912236285,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,1200,1.7168499516685636,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,1300,1.8599207809742773,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,1400,2.0029916102799907,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,1500,2.1460624395857044,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,1600,2.289133268891418,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,1700,2.432204098197132,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,1800,2.5752749275028455,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,1900,2.718345756808559,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,2000,2.861416586114273,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,2100,3.0044874154199865,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,2200,3.1475582447257002,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:24,2300,3.290629074031414,0,0,0,0,0,0,0,0,0,0,
