CurrentUTCTimeInMS=1615076834
MAC Address,Millis,Current Speed,Current Latitude,Current Longitude,Current Altitude,Satellites In View,Current Temperature,Current Pressure,Millivolts,Acceleration X,Acceleration Y,Acceleration Z,Annotation
74:4D:BD:88:D1:80,0,0.0,0,0,0,0,0,0,0,0,0,0,start_line
74:4D:BD:88:D1:80,100,0.16885075625114307,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,200,0.33770151250228614,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,300,0.5065522687534292,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,400,0.6754030250045723,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,500,0.8442537812557154,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,600,1.0131045375068584,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,700,1.1819552937580013,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,800,1.3508060500091443,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,900,1.5196568062602873,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,1000,1.6885075625114303,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,1100,1.8573583187625733,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,1200,2.0262090750137163,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,1300,2.1950598312648593,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,1400,2.3639105875160022,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,1500,2.5327613437671452,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,1600,2.701612100018288,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,1700,2.870462856269431,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,1800,3.039313612520574,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,1900,3.208164368771717,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,2000,3.37701512502286,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,2100,3.545865881274003,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,2200,3.714716637525146,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,2300,3.883567393776289,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,2400,4.0524181500274326,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,2500,4.221268906278576,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,2600,4.390119662529719,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,2700,4.558970418780863,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,2800,4.727821175032006,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,2900,4.89667193128315,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,3000,5.065522687534293,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D1:80,3100,5.234373443785437,0,0,0,0,0,0,0,0,0,0,
