CurrentUTCTimeInMS=1615076834
MAC Address,Millis,Current Speed,Current Latitude,Current Longitude,Current Altitude,Satellites In View,Current Temperature,Current Pressure,Millivolts,Acceleration X,Acceleration Y,Acceleration Z,Annotation
74:4D:BD:88:D0:34,0,0.0,0,0,0,0,0,0,0,0,0,0,start_line
74:4D:BD:88:D0:34,100,0.1326072861661233,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,200,0.2652145723322466,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,300,0.39782185849836993,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,400,0.5304291446644932,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,500,0.6630364308306165,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,600,0.7956437169967397,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,700,0.928251003162863,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,800,1.0608582893289864,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,900,1.1934655754951098,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,1000,1.3260728616612332,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,1100,1.4586801478273566,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,1200,1.59128743399348,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,1300,1.7238947201596033,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,1400,1.8565020063257267,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,1500,1.98910929249185,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,1600,2.1217165786579733,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,1700,2.2543238648240966,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,1800,2.38693115099022,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,1900,2.5195384371563434,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,2000,2.652145723322467,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,2100,2.78475300948859,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,2200,2.9173602956547136,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,2300,3.049967581820837,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,2400,3.1825748679869603,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,2500,3.3151821541530837,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,2600,3.447789440319207,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,2700,3.5803967264853305,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,2800,3.713004012651454,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,2900,3.8456112988175772,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,3000,3.9782185849837006,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,3100,4.110825871149824,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,3200,4.2434331573159465,0,0,0,0,0,0,0,0,0,0,
74:4D:BD:88:D0:34,3300,4.376040443482069,0,0,0,0,0,0,0,0,0,0,
