CurrentUTCTimeInMS=1615076834
MAC Address,Millis,Current Speed,Current Latitude,Current Longitude,Current Altitude,Satellites In View,Current Temperature,Current Pressure,Millivolts,Acceleration X,Acceleration Y,Acceleration Z,Annotation
80:65:99:A1:67:04,0,0.0,0,0,0,0,0,0,0,0,0,0,start_line
80:65:99:A1:67:04,100,0.1469205677004919,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,200,0.2938411354009838,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,300,0.44076170310147567,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,400,0.5876822708019676,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,500,0.7346028385024594,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,600,0.8815234062029513,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,700,1.0284439739034432,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,800,1.175364541603935,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,900,1.322285109304427,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,1000,1.4692056770049189,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,1100,1.6161262447054108,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,1200,1.7630468124059027,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,1300,1.9099673801063946,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,1400,2.0568879478068864,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,1500,2.2038085155073786,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,1600,2.35072908320787,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,1700,2.497649650908362,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,1800,2.6445702186088536,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,1900,2.791490786309345,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,2000,2.938411354009837,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,2100,3.0853319217103286,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,2200,3.23225248941082,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,2300,3.379173057111312,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,2400,3.5260936248118036,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,2500,3.673014192512295,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,2600,3.819934760212787,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,2700,3.9668553279132786,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,2800,4.11377589561377,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,2900,4.260696463314262,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,3000,4.4076170310147536,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,3100,4.554537598715245,0,0,0,0,0,0,0,0,0,0,
80:65:99:A1:67:04,3200,4.701458166415737,0,0,0,0,0,0,0,0,0,0,
